energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.487,0.0772,81.994,0.0352,0.545,3.36e-05,4,0.679,5,239317,-5.811,0.506,1,audio_features,spotify:track:2hYlWnPvVZtQZGWfb35HPQ
0.398,0.096,86.068,0.0364,0.62,4.81e-05,4,0.668,4,210369,-8.017,0.18,0,audio_features,spotify:track:0sODU2aJzXsVAI1wXZ6icg
0.633,0.124,99.951,0.0378,0.368,9.59e-06,4,0.651,7,167066,-6.61,0.486,0,audio_features,spotify:track:6paIgWDXSkvLHivbfWJBMY
0.476,0.136,119.527,0.0354,0.535,0.000229,4,0.406,4,173357,-7.596,0.2,0,audio_features,spotify:track:1kSHUgBJmVXp39RhgHPA4n
0.157,0.129,74.904,0.0477,0.932,0.0,4,0.386,2,172453,-12.471,0.272,1,audio_features,spotify:track:3FmC4TjVyv6BPBQ68F3CVV
0.332,0.11,59.284,0.0479,0.768,4.09e-05,4,0.447,4,253208,-9.354,0.179,1,audio_features,spotify:track:4r17sfnFdNrhdBeYKn3nXi
0.549,0.142,77.926,0.0516,0.286,2.64e-06,4,0.614,5,264151,-6.986,0.258,1,audio_features,spotify:track:2RmH5VLkfdILc6wTK1LWkH
0.838,0.231,93.991,0.0375,0.0103,4.42e-05,4,0.686,5,191427,-5.061,0.773,1,audio_features,spotify:track:6Ng7ih0nsCdS6q3WcJnnLW
0.691,0.112,101.716,0.0311,0.00201,0.00168,4,0.66,2,218585,-7.563,0.208,1,audio_features,spotify:track:0mi3tBUwtdYwXCFdZ6QHAZ
0.476,0.0997,119.968,0.0416,0.0238,0.141,4,0.624,4,206627,-10.993,0.184,1,audio_features,spotify:track:37ZvpHeZKazqOnLfAGm9nb
0.563,0.0675,108.014,0.0326,0.161,1.66e-05,4,0.593,9,190318,-6.409,0.141,0,audio_features,spotify:track:11xRCe6bPQ9fRhz70dqF9N
0.668,0.0815,113.945,0.0259,0.0822,0.0,4,0.638,2,208766,-3.442,0.299,1,audio_features,spotify:track:6EThJr4Dq1Y93JspecGU2F
0.408,0.117,125.004,0.0349,0.911,0.0512,4,0.404,9,309013,-10.77,0.0723,1,audio_features,spotify:track:47IklCMgkgWvI4jpkdrop0
0.807,0.28,114.715,0.114,0.179,0.718,4,0.73,3,179280,-6.475,0.727,0,audio_features,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK
0.673,0.187,144.971,0.0545,0.0268,3.32e-05,4,0.604,1,197573,-5.979,0.287,1,audio_features,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ
0.343,0.118,120.088,0.0973,0.732,0.392,4,0.676,9,248709,-12.995,0.262,0,audio_features,spotify:track:6CJI4zpW77MHwmRo5DCsGk
0.774,0.056,121.969,0.0381,0.0503,4.02e-05,4,0.759,1,163216,-4.408,0.596,1,audio_features,spotify:track:2fCUI41zhGk9isZnOMfxSP
0.661,0.118,180.118,0.0439,0.0274,0.0,4,0.513,3,228347,-6.8,0.461,1,audio_features,spotify:track:1mr3616BzLdhXfJmLmRsO8
0.842,0.203,138.004,0.0925,0.0904,0.0388,4,0.534,2,238427,-7.031,0.441,0,audio_features,spotify:track:1Lw2xRuW5fcieRPfoskgog
0.582,0.0663,85.486,0.0542,0.23,0.000157,4,0.688,6,224661,-10.668,0.872,0,audio_features,spotify:track:7pBrj5rt4SSxXwFKOyZfHR
0.428,0.113,133.281,0.0474,0.834,0.00517,3,0.611,10,168627,-10.723,0.389,1,audio_features,spotify:track:5lIOhDGfy2lQJWWwxBm8L4
0.526,0.764,94.824,0.0872,0.922,0.000813,3,0.383,2,216400,-12.047,0.32,0,audio_features,spotify:track:7omjNuFBpAV55ebA86F43B
0.738,0.135,119.973,0.0338,0.188,5.75e-05,4,0.664,9,193962,-4.095,0.203,0,audio_features,spotify:track:2S2od3hT7ceytw7d1pTRuE
0.672,0.288,108.938,0.0379,0.0636,0.0,4,0.591,0,241465,-6.553,0.448,0,audio_features,spotify:track:5X2ippHAj4GHuWfqQriqvF
0.547,0.0961,173.981,0.127,0.25,0.0,4,0.654,10,207857,-6.598,0.507,1,audio_features,spotify:track:2OvV4NjEBRE9v8Oo7QeUCq
0.833,0.112,146.944,0.106,0.0178,0.0,4,0.742,0,190800,-5.208,0.179,1,audio_features,spotify:track:0kjcaDSJQ6miw9OwUWcbQw
0.797,0.137,82.617,0.124,0.177,0.0,4,0.423,0,297760,-4.659,0.592,1,audio_features,spotify:track:1lguQJjlNrIOoOylYVZN3M
0.727,0.12,102.024,0.0629,0.0753,0.0,4,0.78,5,187053,-4.362,0.658,0,audio_features,spotify:track:4QKEFIXLvE0uhNLYgjfGLc
0.765,0.522,129.903,0.0579,0.646,0.00352,4,0.384,6,252231,-4.463,0.567,1,audio_features,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ
0.684,0.278,110.037,0.0269,0.197,0.0036,4,0.655,0,174002,-5.18,0.27,1,audio_features,spotify:track:4nraNqonMyfc0U3o8VeXVu
0.262,0.0928,87.468,0.0329,0.938,2.37e-05,3,0.309,5,195333,-11.906,0.464,1,audio_features,spotify:track:4WP5y9PHg4MxYGj7XGV5Ii
0.499,0.405,114.993,0.0735,0.402,0.0,4,0.826,6,173675,-9.075,0.582,1,audio_features,spotify:track:4kOlyvj9WiPrI4zpmzKAeA
0.707,0.105,109.827,0.203,0.104,0.0,4,0.53,10,203453,-5.516,0.696,1,audio_features,spotify:track:7gevvAspxft2qQmcvJjNBH
0.575,0.131,86.961,0.0519,0.0546,0.0,4,0.534,1,222920,-6.706,0.205,1,audio_features,spotify:track:5m3MMqREtffhno6KLdpnDI
0.832,0.26,112.827,0.114,0.0247,0.0,4,0.565,10,192133,-5.732,0.233,0,audio_features,spotify:track:1zWMf9bVyhY5W3ZORbjNWt
0.616,0.0978,89.705,0.0381,0.248,0.0,4,0.425,4,193787,-7.585,0.532,1,audio_features,spotify:track:4HjEsfSpWo8gvZMr9SA3a1
0.789,0.752,100.043,0.0408,0.00975,0.0,4,0.673,0,197427,-4.288,0.841,1,audio_features,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY
0.675,0.14,189.894,0.0424,0.323,3.68e-06,4,0.386,4,206360,-5.481,0.429,0,audio_features,spotify:track:5J7zqPpQkN9JZiaELHNKSL
0.489,0.0815,114.008,0.0788,0.13,0.00022,4,0.69,5,351579,-7.938,0.645,1,audio_features,spotify:track:7vHshinTU8161w69EPbabY
0.606,0.255,146.425,0.0355,0.103,1.08e-05,4,0.536,7,206267,-5.364,0.719,1,audio_features,spotify:track:3WkPRXJvKa7tRAvx5g0idb
0.56,0.0932,92.4,0.062,0.0206,0.0,4,0.596,6,257933,-6.257,0.378,0,audio_features,spotify:track:2tZnaXqheBRWXnYwRFE8Ey
0.507,0.123,117.805,0.035,0.28,4e-06,4,0.328,5,399084,-6.359,0.164,0,audio_features,spotify:track:1DBiHojc85hqvGF7rC4Xo0
0.523,0.1,164.789,0.0344,0.282,1.73e-05,3,0.162,0,251480,-7.126,0.0934,1,audio_features,spotify:track:6ekvh4vBUVPQjH9YnXryXx
0.472,0.242,137.332,0.0305,0.554,0.02,3,0.259,2,342093,-6.857,0.0793,0,audio_features,spotify:track:1AS4eNXbOtQ22CuQnfUszz
0.673,0.111,107.895,0.039,0.552,0.00409,4,0.45,1,351640,-6.655,0.0865,1,audio_features,spotify:track:5i5W6x9QzFRUuGVc3DFFdx
0.579,0.0967,123.205,0.0408,0.195,0.0303,4,0.459,6,256760,-7.65,0.46,0,audio_features,spotify:track:1W1E807HjrMFYSpBysrgHp
0.603,0.118,119.534,0.0379,0.544,0.0474,4,0.351,2,317760,-8.332,0.27,0,audio_features,spotify:track:4buh8oYeB0ynegTBOUM6re
0.543,0.343,109.505,0.043,0.407,0.0,4,0.494,10,234147,-6.496,0.162,0,audio_features,spotify:track:2llUJSGOiSiFxtEIDlQceP
0.534,0.351,109.966,0.0407,0.58,1.84e-06,4,0.363,8,270680,-7.001,0.307,0,audio_features,spotify:track:6sCbsxDtJEFbUkKl4mNu0R
0.687,0.129,129.812,0.0609,0.598,0.15,4,0.518,5,212227,-5.932,0.186,1,audio_features,spotify:track:4M1PoO35seEmt9RdxX7M1i
0.17,0.134,127.629,0.0333,0.89,1.21e-05,4,0.321,10,271480,-12.501,0.181,0,audio_features,spotify:track:7gylcphtdrzatnx7hd3gko
0.48,0.342,100.342,0.0303,0.817,0.148,4,0.231,7,181960,-6.464,0.193,0,audio_features,spotify:track:7zAxLmuqDIqeLtCK8wwEyz
0.595,0.0882,139.974,0.0266,0.0246,0.0,4,0.573,4,241387,-5.22,0.279,0,audio_features,spotify:track:1YiSyFHcV0ONX3EXEOS1JU
0.821,0.106,120.01,0.0367,0.233,0.758,4,0.537,2,323573,-7.051,0.33,0,audio_features,spotify:track:08FGTSIe1HZ0WpdxD95ESy
0.924,0.0697,122.012,0.0887,0.0768,0.0731,4,0.663,5,224760,-1.656,0.621,1,audio_features,spotify:track:0udNpgEAWgiSWcpHULShqU
0.828,0.122,112.056,0.0281,0.00146,0.000144,4,0.654,1,183893,-5.377,0.79,0,audio_features,spotify:track:2x8evxqUlF0eRabbW2JBJd
0.827,0.0896,110.003,0.032,0.0437,1.28e-05,4,0.71,0,203500,-5.244,0.833,1,audio_features,spotify:track:3HYXqOAm2Q8b2OyYqzv8d4
0.533,0.0794,96.986,0.0243,0.443,1.04e-06,4,0.636,1,200947,-6.799,0.419,1,audio_features,spotify:track:2seKT5TPJiCrP4EwL6W8n1
0.8,0.0704,143.992,0.067,0.122,0.0,4,0.529,1,206987,-4.99,0.41,0,audio_features,spotify:track:7KDfz5EnLXiPVgSOUWwpre
0.586,0.116,138.762,0.0482,0.288,1.73e-06,4,0.538,11,185728,-6.937,0.381,0,audio_features,spotify:track:3LYSQacvVpDkPkxzuWEBUc
0.82,0.131,125.019,0.0871,0.0578,0.000171,4,0.618,10,260443,-5.7,0.56,0,audio_features,spotify:track:5ybydtBlJJL82AprlvN7Lg
0.834,0.0834,120.026,0.037,0.0784,1.27e-05,4,0.725,5,204022,-3.913,0.859,0,audio_features,spotify:track:5xzCzOAOfRi4DOttSzvznR
0.714,0.273,110.005,0.0368,0.032,0.0029,4,0.577,4,215647,-6.107,0.623,0,audio_features,spotify:track:5Oyd8nSik9vLCnCmOdGIu9
0.561,0.0622,120.023,0.0497,0.619,0.0,4,0.702,4,252147,-5.361,0.362,0,audio_features,spotify:track:46jnSXCMbBa0nhniG3qVT5
0.795,0.12,149.966,0.0788,0.0438,0.00255,4,0.499,7,252853,-5.285,0.357,1,audio_features,spotify:track:15ya59dZ8yGeIfZARiYDjd
0.926,0.225,75.028,0.0459,0.00655,0.0,4,0.518,2,219800,-3.675,0.712,1,audio_features,spotify:track:7iQOCAbkWZwzpVDZThRCff
0.769,0.0876,148.044,0.0309,0.00108,9.3e-06,4,0.52,0,214080,-7.42,0.357,1,audio_features,spotify:track:5xyIKgvw9SAWBQBVTgQLe3
0.608,0.382,99.976,0.0346,0.191,0.381,4,0.64,2,205840,-5.832,0.618,1,audio_features,spotify:track:5hFSugZQs0ZbzOS4fx68wY
0.897,0.0941,135.936,0.0439,0.0522,0.0,4,0.54,6,226280,-4.988,0.423,1,audio_features,spotify:track:2BYvuDfhDMCbZGODj7xuKx
0.847,0.187,90.044,0.0594,0.00062,0.0192,4,0.471,11,262467,-6.496,0.342,1,audio_features,spotify:track:1eKkpix1Tw2VBcI25KkYig
0.843,0.394,128.001,0.0427,0.0553,0.0,4,0.661,8,204986,-3.117,0.757,0,audio_features,spotify:track:3QVGEHyj4IhoDkiFHktzvT
0.839,0.224,99.941,0.0819,0.293,0.0,4,0.324,9,258933,-7.08,0.679,1,audio_features,spotify:track:4mvPRLDf0ZedTzzXaXEavJ
0.728,0.133,144.022,0.033,0.0135,0.0,4,0.535,10,215333,-4.008,0.376,0,audio_features,spotify:track:3efXxXuRf7Rs1quYKkoRmJ
0.776,0.0884,156.894,0.0444,0.163,0.0,4,0.518,11,241292,-5.791,0.387,0,audio_features,spotify:track:64xJ1MMFxxK6osZxJH857T
0.764,0.0634,124.986,0.0444,0.0167,0.000772,4,0.531,8,229107,-6.598,0.233,1,audio_features,spotify:track:1rDwhSVwFFkSv1ub0Haa5I
0.697,0.0838,130.002,0.031,0.000513,1.68e-05,4,0.575,11,215568,-4.72,0.571,0,audio_features,spotify:track:6RRwQLZMcKtesZfAQt2OUL
0.378,0.123,151.66,0.029,0.802,0.0,4,0.534,10,185947,-7.442,0.376,1,audio_features,spotify:track:1iZn69GnmLDNkvWiw6W4Jd
0.891,0.317,91.998,0.0592,0.0696,0.0,4,0.643,6,189453,-4.147,0.909,0,audio_features,spotify:track:773mzt4GHA1ogZvCZWWeGu
0.343,0.0516,72.074,0.0389,0.678,1.8e-06,4,0.489,2,210982,-9.991,0.109,1,audio_features,spotify:track:2R5XMeNPWU5EpaIVMpgFxK
0.445,0.114,119.721,0.0495,0.71,0.0,4,0.668,0,204360,-7.195,0.391,1,audio_features,spotify:track:48YYY9wYoYt77Ao31Re0FR
0.413,0.105,83.678,0.0286,0.547,0.000733,4,0.364,0,223267,-6.506,0.313,1,audio_features,spotify:track:547UoqqkKsKcfbb9WWh0LE
0.586,0.116,138.762,0.0482,0.288,1.73e-06,4,0.538,11,185728,-6.937,0.381,0,audio_features,spotify:track:6lBdVRukgtKXjbKIsoTCPa
0.548,0.115,91.964,0.0306,0.0378,0.000143,4,0.623,11,199767,-6.647,0.319,1,audio_features,spotify:track:7K93PgKyLPZBQt9fPDE1K4
0.721,0.278,160.125,0.0523,0.0621,0.00282,4,0.399,4,299934,-5.562,0.113,0,audio_features,spotify:track:3uUCgL0cbSd0isnqhHCm1f
0.746,0.127,107.965,0.0444,0.000729,0.0,4,0.591,8,194717,-7.762,0.432,1,audio_features,spotify:track:7cTMowRfTAvLBLpTtZuv1M
0.671,0.375,120.06,0.1,0.401,1.16e-05,4,0.763,1,197495,-4.029,0.602,0,audio_features,spotify:track:5q5gzmbBS5yQzos2BvVr1t
0.852,0.451,100.031,0.0405,0.27,0.0,4,0.638,5,210427,-3.958,0.573,0,audio_features,spotify:track:2ovs9XnDq9hLSWeNB1Pm6X
0.796,0.19,142.123,0.0639,0.0909,2.73e-05,4,0.546,1,299613,-3.263,0.254,1,audio_features,spotify:track:1XvHiCTd0MDb16S8bQNl74
0.662,0.376,90.054,0.0773,0.151,0.0,4,0.679,7,205333,-5.861,0.365,1,audio_features,spotify:track:0kD586ste6xyDRqUYhVlCh
0.87,0.359,120.033,0.0546,0.000532,0.0219,4,0.699,0,238467,-4.925,0.778,1,audio_features,spotify:track:1vv2owN12FAwGDwHcsnphg
0.813,0.136,165.439,0.443,0.0665,0.0,4,0.682,6,265025,-4.549,0.435,0,audio_features,spotify:track:0mwXfPCm4AMaz9J0Cn7FXJ
0.775,0.233,90.48,0.085,0.118,0.000102,4,0.661,0,198107,-2.9,0.691,0,audio_features,spotify:track:6MFVCPU3QN3YqMjJz4mtFe
0.754,0.157,91.973,0.0764,0.0053,0.000286,4,0.765,8,199840,-3.736,0.404,1,audio_features,spotify:track:76Y07hjDi7fjJnZKsQbEaF
0.722,0.115,128.027,0.0798,0.0636,2.9e-05,4,0.79,11,185729,-5.252,0.632,1,audio_features,spotify:track:1kJIakOzJ81dKcVebf6saA
0.76,0.0548,183.817,0.198,0.187,0.0,4,0.75,1,195213,-4.836,0.893,1,audio_features,spotify:track:70lnL3QaSOIIyMa2X9aVRL
0.699,0.0785,135.998,0.15,0.222,1.52e-05,4,0.737,6,325265,-5.804,0.42,0,audio_features,spotify:track:6041gM9Th1ViQcnzkIxnuv
0.631,0.277,123.042,0.0769,0.209,0.0,3,0.39,9,248544,-4.701,0.197,0,audio_features,spotify:track:25qfFpoGhk9Njgu5nl36sS
0.751,0.111,117.988,0.0508,0.366,0.197,4,0.738,11,266787,-7.101,0.464,0,audio_features,spotify:track:4mbVBOnlDb9pNl997oyyXR
0.821,0.131,125.021,0.0451,0.0229,0.0,4,0.606,11,235133,-3.946,0.184,0,audio_features,spotify:track:4JBNKQg27FoumUSo96r2pk
0.532,0.0526,78.033,0.0394,0.0867,0.0,4,0.636,8,230427,-5.639,0.404,1,audio_features,spotify:track:7K8qvlD4tcyx2HUy6QfcSp
0.156,0.132,128.468,0.0426,0.938,0.0,1,0.485,8,274680,-9.792,0.271,1,audio_features,spotify:track:1jD50ivXMpAqU7UpA7dF1n
0.465,0.185,138.334,0.0587,0.174,0.0403,4,0.573,8,294987,-9.648,0.332,1,audio_features,spotify:track:550yFOAQr0gfOa69IMixoM
0.492,0.0995,190.911,0.0406,0.468,3.28e-06,3,0.31,5,184053,-6.038,0.465,1,audio_features,spotify:track:3TGDrgmg26yMtm93lLbyQ1
0.755,0.0745,118.008,0.0326,0.064,0.0,4,0.583,1,285827,-5.465,0.498,1,audio_features,spotify:track:2xOCdyREmusVkUPcigf7To
0.386,0.142,137.399,0.0331,0.668,4.79e-06,3,0.49,9,227893,-8.635,0.196,0,audio_features,spotify:track:2tEG5sKOH0Y7KmDcxTwNb2
0.692,0.125,147.19,0.0547,0.000639,6.91e-06,4,0.408,6,197813,-6.78,0.264,0,audio_features,spotify:track:6ZiVFSrvO3knS8W1PtmWgQ
0.838,0.368,116.534,0.0336,0.0903,0.0,4,0.707,7,207440,-4.109,0.605,0,audio_features,spotify:track:1DxjoJ2w0K9zQ8KgU9rXhr
0.353,0.129,74.992,0.0367,0.23,0.201,4,0.542,8,401253,-10.755,0.309,1,audio_features,spotify:track:3BQRmEJF32vjzx6u2cJgeC
0.77,0.0889,172.791,0.112,0.113,8.11e-06,4,0.534,4,238227,-5.761,0.539,0,audio_features,spotify:track:6ioXO01QJz0mxyhv9dnGdY
0.341,0.123,103.507,0.0282,0.912,4.12e-05,4,0.71,1,264400,-11.146,0.341,1,audio_features,spotify:track:0LY0gBh9xsnhIun3HnzfAV
0.326,0.114,140.981,0.0337,0.708,0.042,4,0.652,7,208067,-9.789,0.308,1,audio_features,spotify:track:04nAGPiHLZtu8u4n4eS4uh
0.519,0.108,147.74,0.0267,0.102,0.000112,4,0.715,8,226920,-7.231,0.505,1,audio_features,spotify:track:57hEprSm5UGTEJeKgkPckd
0.648,0.101,82.385,0.146,0.278,2.84e-05,4,0.64,2,236747,-7.709,0.398,0,audio_features,spotify:track:74Nf92mHJLExGZowt9oMqT
0.718,0.124,101.034,0.0261,0.143,0.0713,4,0.649,0,274093,-6.593,0.718,0,audio_features,spotify:track:7AOhUY89PYUxswAQax48ZB
0.819,0.106,96.055,0.0436,0.0334,4.45e-05,4,0.621,5,254853,-5.42,0.599,1,audio_features,spotify:track:2qs7DzhdLTPXbTjxUk4JRi
0.603,0.151,155.927,0.0367,0.362,0.000231,4,0.428,7,294640,-6.972,0.129,1,audio_features,spotify:track:4yOvm0geuUsHJyq6xbhHVN
0.896,0.262,123.987,0.0673,0.032,0.000113,4,0.56,7,220754,-3.691,0.3,0,audio_features,spotify:track:6kh2EgNMbO3P3HoxLEUSNX
0.776,0.164,120.084,0.127,0.554,0.585,4,0.706,9,200108,-8.56,0.469,0,audio_features,spotify:track:7b0xc4F7a7sFnZdsKaptkv
0.569,0.683,113.996,0.0445,0.524,1.5e-05,4,0.64,6,272725,-11.917,0.245,0,audio_features,spotify:track:48q1raXqv73T8omNNdP5D5
0.318,0.688,124.63,0.0391,0.832,2.04e-06,4,0.354,7,294229,-11.653,0.168,1,audio_features,spotify:track:4W6VDcBfX772EW238IRdX3
0.48,0.0974,75.31,0.0298,0.056,0.804,4,0.412,9,215150,-9.406,0.136,0,audio_features,spotify:track:4rxpJOCjFVNAren0NdgO6I
0.755,0.143,123.63,0.0776,0.328,0.0,4,0.498,7,217016,-4.862,0.442,0,audio_features,spotify:track:2SarJa9ShYlxXMm3YPTmdP
0.767,0.101,195.74,0.168,0.0807,0.0,4,0.331,1,188187,-4.712,0.466,1,audio_features,spotify:track:7kTQf1Ndibcp3he9iWZsgO
0.673,0.273,98.253,0.0548,0.24,0.0,4,0.57,0,246960,-5.24,0.342,1,audio_features,spotify:track:2rxD27lRBLjxC451NDJips
0.61,0.191,140.074,0.0888,0.062,0.0,4,0.764,5,191493,-5.499,0.658,0,audio_features,spotify:track:2TDYcGKFjCNVju1vWvvZhq
0.579,0.517,86.522,0.103,0.198,0.00184,4,0.383,1,547733,-3.765,0.103,0,audio_features,spotify:track:0jOL63hLMeSCHTXPdFkniq
0.514,0.385,100.035,0.0465,0.0121,8.5e-05,4,0.673,0,208000,-10.772,0.312,0,audio_features,spotify:track:6KjbNLbRjuoa8rEq5yNA6H
0.94,0.15,126.053,0.0484,0.297,6.27e-05,4,0.645,11,210530,-2.022,0.753,1,audio_features,spotify:track:522qX6uz7EBHogZtIquQ3w
0.76,0.151,96.204,0.054,0.351,0.0,4,0.651,7,141875,-3.377,0.673,1,audio_features,spotify:track:2IQB5iBapo0Y37Yc0PtIZc
0.833,0.127,180.009,0.0575,0.0454,0.0,4,0.522,0,193569,-3.715,0.296,1,audio_features,spotify:track:5MMu9zi4UrctTCXQqNJUCY
0.802,0.107,106.031,0.0604,0.182,0.00126,4,0.757,6,176613,-4.826,0.567,1,audio_features,spotify:track:4XuyZplbQFeyqnOybpcyyy
0.942,0.188,148.723,0.0366,0.0115,0.0,4,0.527,1,241307,-5.64,0.495,0,audio_features,spotify:track:7FwBtcecmlpc1sLySPXeGE
0.703,0.333,104.049,0.127,0.0753,6.13e-05,4,0.788,1,183280,-5.986,0.442,0,audio_features,spotify:track:5XsJl0ZlufrT0EVaDDtBLn
0.721,0.824,117.139,0.386,0.062,0.0,5,0.536,10,191942,-6.44,0.393,0,audio_features,spotify:track:61QSuw5VlC0LTS8WMO356g
0.435,0.115,98.008,0.136,0.0108,1.88e-06,4,0.877,0,147905,-8.131,0.589,1,audio_features,spotify:track:3uYDO9dPLTVrgfwg7EYXSf
0.514,0.398,79.974,0.0593,0.0655,0.0,4,0.647,8,240693,-10.05,0.387,1,audio_features,spotify:track:7lQWRAjyhTpCWFC0jmclT4
0.415,0.324,80.009,0.0329,0.382,0.00246,4,0.563,10,222560,-9.142,0.197,1,audio_features,spotify:track:6Y7EG3dmDLTsAF1ooaBseb
0.489,0.251,131.558,0.036,0.717,0.000331,4,0.404,1,290626,-8.049,0.128,0,audio_features,spotify:track:4xIzFwbnxTAZRrPnIUm4y2
0.683,0.0593,185.948,0.0489,0.00706,0.0,4,0.44,11,227320,-4.732,0.445,0,audio_features,spotify:track:2rDwdvBma1O1eLzo29p2cr
0.833,0.0931,124.01,0.0627,0.0111,0.486,4,0.778,1,201613,-6.929,0.17,1,audio_features,spotify:track:2eDciak3pGywzn7X8KDK5d
0.629,0.164,99.973,0.0834,0.211,0.000653,4,0.638,10,218480,-7.491,0.337,0,audio_features,spotify:track:6HViP4DVYa8gQtxLndmhwu
0.514,0.0877,95.084,0.0305,0.0646,0.123,4,0.649,4,182453,-9.024,0.0645,1,audio_features,spotify:track:2RgvMy0PO6AMxdA5P0OZzW
0.707,0.293,109.022,0.0358,0.12,0.775,4,0.771,4,274920,-7.091,0.204,0,audio_features,spotify:track:3isdV4hqllDam0COqgDZe6
0.708,0.633,111.043,0.332,0.113,0.0918,4,0.791,7,222573,-7.537,0.288,1,audio_features,spotify:track:3yDxIRjjQha7uR9qpP7IWA
0.784,0.0559,103.015,0.0481,0.0108,0.662,4,0.597,0,228733,-7.958,0.262,0,audio_features,spotify:track:7pLwsX2IglaMMva8bGaKsp
0.64,0.0985,114.796,0.112,0.213,0.00437,4,0.56,10,289760,-5.672,0.646,0,audio_features,spotify:track:7ueL4RWW6wjudOSrpynXcE
0.734,0.34,121.999,0.0505,0.00387,0.0,4,0.803,6,177458,-4.991,0.708,1,audio_features,spotify:track:3KuyC06khINtQRm8pImleW
0.726,0.0895,93.958,0.0414,0.0723,8.45e-06,4,0.609,5,195000,-4.346,0.362,0,audio_features,spotify:track:33IOhptvC2Qoy2UhjiHXLV
0.767,0.101,99.957,0.0715,0.00812,0.000348,4,0.789,9,167311,-4.612,0.637,0,audio_features,spotify:track:3ibRxEv4KkcU9e259eyNJA
0.534,0.507,122.822,0.0773,0.103,0.00643,4,0.436,1,369040,-9.416,0.325,0,audio_features,spotify:track:7cioKB5CHVzk09SOtTyn0T
0.592,0.181,82.05,0.0566,0.0247,0.0,4,0.516,3,236987,-5.465,0.271,0,audio_features,spotify:track:5Htb1uFQ1KrkFXlefS8oGj
0.67,0.166,203.877,0.0358,0.0173,7.27e-06,4,0.424,5,183373,-3.217,0.628,0,audio_features,spotify:track:2mERzHYpv0GVNKBbT7KU7W
0.838,0.242,143.04,0.114,0.0249,0.025,4,0.774,5,198800,-3.914,0.924,0,audio_features,spotify:track:6I9VzXrHxO9rA9A5euc8Ak
0.625,0.0985,118.054,0.0376,0.18,1.27e-06,4,0.536,0,214320,-4.506,0.142,1,audio_features,spotify:track:2ODVmDLAqFebH41ppZ97Gz
0.49,0.0751,107.965,0.275,0.918,0.376,4,0.691,11,244506,-12.883,0.0385,0,audio_features,spotify:track:37uqBNIiYgCuSF0ppMWzVx
0.322,0.11,93.503,0.0283,0.367,0.00056,4,0.475,7,206267,-10.687,0.387,1,audio_features,spotify:track:6zeE5tKyr8Nu882DQhhSQI
0.486,0.139,128.768,0.029,0.345,0.0,4,0.486,9,256747,-7.103,0.184,1,audio_features,spotify:track:0fJtP2HkuZtzfh30XIMtPw
0.837,0.839,126.342,0.375,0.00427,0.00114,4,0.597,10,171360,-6.518,0.447,1,audio_features,spotify:track:65Wn0KpbPXTVLNQNEMtK1j
0.598,0.35,134.045,0.036,0.218,0.0,3,0.489,1,228373,-4.929,0.172,1,audio_features,spotify:track:1gm616Plq4ScqNi7TVkZ5N
0.629,0.288,102.053,0.198,0.00586,0.0,4,0.541,2,199867,-6.269,0.356,1,audio_features,spotify:track:1OEBiwQEeBgTOaA0e7YpkB
0.622,0.104,74.267,0.0866,0.858,0.0,4,0.328,5,228093,-7.291,0.401,0,audio_features,spotify:track:6MreoQf8oixWI2xRcw3Fv1
0.645,0.163,123.029,0.0274,0.0883,5.76e-05,4,0.644,0,192749,-7.083,0.264,1,audio_features,spotify:track:4VBZbQw57uAtXTtwPBMYm2
0.302,0.104,124.956,0.0438,0.862,0.00567,4,0.389,7,273000,-12.485,0.234,0,audio_features,spotify:track:5zT5cMnMKoyruPj13TQXGx
0.862,0.0806,125.997,0.0799,0.448,0.0,4,0.767,6,201240,-3.157,0.767,1,audio_features,spotify:track:4lharVQjYNhByFR8dSHkMA
0.484,0.256,92.988,0.0481,0.891,0.00344,4,0.707,9,257960,-6.579,0.43,0,audio_features,spotify:track:25YvGDl2zSE0pH8jrMZ6aY
0.747,0.0853,126.018,0.0422,0.0503,0.0,4,0.707,1,204307,-4.274,0.765,1,audio_features,spotify:track:77L8knkBLWpM3GwSZfmNNR
0.757,0.0631,129.607,0.0601,0.103,1.16e-06,4,0.555,1,221840,-7.868,0.582,0,audio_features,spotify:track:5dRQUolXAVX3BbCiIxmSsf
0.61,0.175,176.079,0.0674,0.00854,0.0,4,0.453,11,238611,-6.583,0.44,0,audio_features,spotify:track:5s9ZfQasBGM8YLNAhXx7or
0.747,0.328,100.01,0.061,0.271,0.0,4,0.711,10,227720,-6.165,0.572,0,audio_features,spotify:track:2i3WO0WkrlnrA1I4GdUmxh
0.571,0.111,128.046,0.0408,0.16,8.77e-05,4,0.7,6,215625,-6.575,0.381,0,audio_features,spotify:track:3jpViAo0HZOdT7Flyfne6j
0.602,0.116,119.95,0.0522,0.033,0.000146,4,0.614,6,250511,-8.759,0.15,0,audio_features,spotify:track:7iz4bsfPOrK9wzhXkgUfya
