energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,genre
0.703,0.256,122.381,0.0753,0.222,0.0,4,0.657,1,214693,-3.4019999999999997,0.33799999999999997,1,audio_features,spotify:track:0Zx8khUcEfCFK2AEoIhC92,edm electropop indie poptimism pop tropical house
0.893,0.12300000000000001,87.056,0.0403,0.0224,0.0014199999999999998,4,0.5870000000000001,7,225172,-2.508,0.0535,1,audio_features,spotify:track:6A5nHAuwsuanT3uEMAouxF,drum and bass house liquid funk tropical house
0.74,0.0924,148.043,0.0393,0.0001,0.00436,4,0.509,0,236440,-5.825,0.569,1,audio_features,spotify:track:76OJJyqgReUPDVOB7o2acJ,alternative dance indie pop irish rock modern alternative rock modern rock northern irish indie rock
0.81,0.111,99.947,0.0465,0.413,0.0,4,0.595,7,177925,-3.665,0.48200000000000004,1,audio_features,spotify:track:39P8VOo0DlQCb4n1g5b3Wp,dance pop neo mellow pop pop rock post-teen pop viral pop
0.802,0.387,119.25,0.0392,0.25,0.0,4,0.491,4,248907,-7.106,0.47200000000000003,1,audio_features,spotify:track:77NNZQSqzLNqh2A9JhLRkg,album rock classic rock hard rock mellow gold rock soft rock
0.7609999999999999,0.145,122.035,0.17800000000000002,0.0115,1.9399999999999997e-05,4,0.647,10,213283,-4.897,0.5479999999999999,1,audio_features,spotify:track:4P5pg21eYdjoNzZ5D5k7MS,folk-pop neo-singer-songwriter pop
0.358,0.0941,122.0,0.0322,0.8370000000000001,5.93e-05,4,0.7809999999999999,10,147627,-11.437000000000001,0.687,1,audio_features,spotify:track:5X7CVaSSf5LrLUm76wB9uF,
0.895,0.0501,94.96799999999999,0.0589,0.165,0.0,4,0.792,1,201526,-3.112,0.794,0,audio_features,spotify:track:4QtiVmuA88tPQiCOHZuQ5b,dance pop latin latin pop mexican pop pop
0.937,0.815,150.24200000000002,0.0834,0.000811,6.37e-05,4,0.373,11,183773,-2.133,0.46,0,audio_features,spotify:track:7qrJKTyxjWDBpVofIYydTk,dance pop pop
0.282,0.0981,79.77600000000001,0.0374,0.7979999999999999,1.23e-06,4,0.6990000000000001,7,159293,-7.65,0.359,1,audio_features,spotify:track:4z2XPrpHz1raJibarWFY7Z,dance pop pop
0.915,0.8420000000000001,99.98299999999999,0.0579,0.17300000000000001,0.8220000000000001,4,0.584,0,172320,-7.3389999999999995,0.359,1,audio_features,spotify:track:6dPTv6lJStWDjdTSaOiNBV,dance pop pop
0.35600000000000004,0.1,114.805,0.0319,0.392,0.0012900000000000001,3,0.625,2,199200,-9.044,0.325,1,audio_features,spotify:track:5IXk9TVBuxG87sFrwclBJw,dance pop pop
0.493,0.133,97.012,0.0417,0.456,0.000463,4,0.8490000000000001,1,175240,-4.1,0.447,0,audio_features,spotify:track:6Id5RM56PFn2hB4I0ox0WA,dance pop pop
0.535,0.19399999999999998,62.67100000000001,0.0288,0.348,0.000194,4,0.42100000000000004,0,177293,-6.556,0.221,1,audio_features,spotify:track:3PPeqAc0fCfFdh8cUYShn6,dance pop pop
0.27899999999999997,0.0978,102.727,0.0372,0.868,1.25e-05,4,0.557,6,191280,-7.757000000000001,0.263,1,audio_features,spotify:track:378u8gf9qpJ4ZhxHEvrodl,dance pop pop
0.56,0.168,146.41,0.0373,0.157,0.0,3,0.48,2,258547,-5.196000000000001,0.16699999999999998,1,audio_features,spotify:track:1JcjOWpaQr2crUaJj2kRYQ,dance pop pop
0.48200000000000004,0.107,67.479,0.0251,0.0385,1.98e-05,4,0.565,7,86160,-6.621,0.342,1,audio_features,spotify:track:1YWY0dnutW2Zx61OPFyDLF,dance pop pop
0.335,0.0979,109.90799999999999,0.0298,0.785,1.25e-06,4,0.45,7,281235,-7.4639999999999995,0.25,1,audio_features,spotify:track:3DKpA54hrFIdPN6AtL9HXa,dance pop pop
0.35600000000000004,0.109,108.98899999999999,0.0287,0.7120000000000001,2.04e-06,4,0.40299999999999997,7,328016,-6.172999999999999,0.19399999999999998,1,audio_features,spotify:track:54e5nUP7pHqVfaiCsq9FpW,dance pop pop
0.544,0.0916,86.01299999999999,0.0593,0.0481,0.0,4,0.606,9,196800,-8.36,0.456,0,audio_features,spotify:track:5eRo6g2COIM4OE3UEHMA4g,dance pop pop
0.502,0.764,129.976,0.0409,0.299,0.0,4,0.5529999999999999,0,210200,-5.972,0.29600000000000004,1,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,dance pop pop
0.635,0.129,114.77600000000001,0.0431,0.0229,0.0,4,0.313,11,216176,-4.676,0.22399999999999998,0,audio_features,spotify:track:2kP1ujXHn0mNqFbiT3zob8,art pop baroque pop pop uk alternative pop
0.539,0.254,125.646,0.037000000000000005,0.0405,1.06e-05,4,0.40299999999999997,10,211653,-6.987,0.332,1,audio_features,spotify:track:6QeJEhEoMNqsn2yhCvG3jc,dance pop neo mellow pop post-teen pop r&b viral pop
0.701,0.392,120.932,0.0328,0.031,0.0,4,0.708,0,222097,-5.196000000000001,0.504,1,audio_features,spotify:track:0oTyoTKEKMdF3rXcOLyEfN,australian pop dance pop electropop pop post-teen pop viral pop
0.745,0.312,122.48100000000001,0.0537,0.327,0.0,4,0.536,1,188053,-7.695,0.5,1,audio_features,spotify:track:1KqquoEp6nWY1s46lwFoTF,dance pop electropop metropopolis pop post-teen pop uk pop
0.596,0.11,123.969,0.0354,0.166,0.0,4,0.6729999999999999,10,208567,-7.891,0.19,1,audio_features,spotify:track:3Kuu5vASpXK8oRsxOvau6P,edm pop tropical house
0.467,0.0853,132.85399999999998,0.0302,0.662,0.0,4,0.518,0,173307,-6.184,0.386,1,audio_features,spotify:track:5WtfUKzXircvW8l5aaVZWT,dance pop electropop pop post-teen pop
0.823,0.0387,155.97,0.0486,0.135,0.0,4,0.6609999999999999,11,198293,-4.95,0.768,1,audio_features,spotify:track:4LtufGlc9o8QtbFTp4Q37m,indiecoustica neo mellow pop pop rock
0.885,0.33399999999999996,90.98899999999999,0.0815,0.0959,9.83e-05,4,0.5660000000000001,8,232893,-4.527,0.307,1,audio_features,spotify:track:62ke5zFUJN6RvtXZgVH0F8,british soul dance pop europop pop
0.652,0.0713,111.64200000000001,0.0314,0.113,1.21e-06,4,0.75,8,238200,-4.973,0.452,1,audio_features,spotify:track:2oVGPRGihMZRFWnpMBh8PY,folk-pop
0.968,0.183,101.993,0.0503,0.0604,0.0010199999999999999,4,0.573,4,188759,-3.717,0.165,0,audio_features,spotify:track:3hMVNsHKnApzCa6Lw6vlVj,electropop gauze pop indie pop indie poptimism indietronica pop
0.489,0.11699999999999999,78.145,0.0343,0.4,0.0,4,0.611,0,232200,-6.771,0.267,1,audio_features,spotify:track:4uzUuDjoufcBXYZ27CsLIF,canadian pop dance pop pop post-teen pop viral pop
0.275,0.212,100.024,0.0285,0.445,0.000634,4,0.518,9,270587,-11.614,0.107,0,audio_features,spotify:track:4MKO1xltVSQlMMZUfOMEA1,metropopolis nottingham indie
0.5710000000000001,0.105,119.96700000000001,0.0278,0.275,0.000857,4,0.706,11,245000,-7.9479999999999995,0.266,0,audio_features,spotify:track:6iJ7CVKrWkHeK1tDAopAPK,
0.588,0.18899999999999997,114.14399999999999,0.0312,0.507,0.152,4,0.42200000000000004,0,173136,-7.553,0.21899999999999997,1,audio_features,spotify:track:32Mnp4ECskuYcLMWoZedFZ,neo-singer-songwriter
0.873,0.354,148.075,0.128,0.0244,0.0,4,0.746,7,222093,-3.803,0.8170000000000001,1,audio_features,spotify:track:5iNRPN7oYQvdB9AmeSW6d3,new jersey rap pop rap rap southern hip hop trap
0.716,0.11199999999999999,184.13099999999997,0.16699999999999998,0.3,0.00214,4,0.484,5,230027,-7.193,0.365,0,audio_features,spotify:track:13wNEvWmBsWaWVtiLPRIW5,canadian contemporary r&b canadian pop pop
0.735,0.16899999999999998,113.92299999999999,0.0337,0.135,4.84e-05,4,0.324,10,241067,-4.053999999999999,0.16899999999999998,1,audio_features,spotify:track:5rgnyXr2PXFWsAnPFew077,canadian contemporary r&b canadian pop pop
0.583,0.183,148.785,0.263,0.14400000000000002,9.73e-05,4,0.601,8,208760,-5.725,0.32,0,audio_features,spotify:track:0DJBgBiYeSn6n1AXAkFVE8,conscious hip hop hip hop rap west coast rap
0.652,0.193,97.01700000000001,0.14300000000000002,0.177,0.0,4,0.856,1,219307,-5.324,0.47100000000000003,1,audio_features,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,conscious hip hop hip hop rap west coast rap
0.5539999999999999,0.158,126.694,0.326,0.28,0.0,4,0.629,1,242293,-6.7589999999999995,0.308,1,audio_features,spotify:track:35cOyocq8Gb6UcT0NWeTwn,conscious hip hop hip hop rap west coast rap
0.376,0.10800000000000001,123.954,0.0386,0.555,0.007909999999999999,4,0.767,0,139604,-10.485,0.615,1,audio_features,spotify:track:4DPcp6xS12dhajIzkWiea6,electropop indie pop modern rock pop
0.6559999999999999,0.213,100.04899999999999,0.0433,0.0211,1.3699999999999998e-05,4,0.568,8,198160,-5.412999999999999,0.364,1,audio_features,spotify:track:4OafepJy2teCjYJbvFE60J,dance pop pop post-teen pop
0.273,0.287,122.88,0.0365,0.888,0.00224,4,0.569,11,223221,-9.593,0.312,0,audio_features,spotify:track:1CVCYhHghSd9ZlBPimwGb9,
0.856,0.276,153.066,0.0997,0.11,0.0,4,0.541,0,274600,-3.966,0.258,0,audio_features,spotify:track:3SxiAdI8dP9AaaEz1Z24mn,pop
0.82,0.7040000000000001,129.969,0.0475,0.179,0.0,4,0.768,7,213293,-4.63,0.625,0,audio_features,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,dance pop pop pop rap
0.355,0.11,98.23200000000001,0.0407,0.597,0.0,4,0.376,4,236413,-7.772,0.37,1,audio_features,spotify:track:4BokCZjL92n7h7Q1OaTGPf,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.7240000000000001,0.05,110.025,0.0281,0.0401,0.0,4,0.7090000000000001,11,215960,-4.986000000000001,0.615,0,audio_features,spotify:track:66eQL4ghCuYWdcqz50BPXF,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.8859999999999999,0.0939,119.975,0.0377,0.065,0.0,4,0.759,11,186734,-4.008,0.7859999999999999,1,audio_features,spotify:track:4DMdxBDv1hFxI3YQscbdQq,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.519,0.183,92.99,0.0362,0.11599999999999999,0.0,4,0.758,0,176827,-5.832000000000001,0.41700000000000004,0,audio_features,spotify:track:0BWx2N8CosqHVKkofenY3R,pop edm
0.695,0.076,115.969,0.0384,0.0179,0.0,4,0.7090000000000001,11,216080,-6.87,0.6759999999999999,1,audio_features,spotify:track:3Ld2YbZ2zFKZ0SqBPjZNC4,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.423,0.11199999999999999,137.04399999999998,0.044000000000000004,0.799,0.0,4,0.555,0,202147,-6.232,0.257,1,audio_features,spotify:track:59JtQ8mThUAnRGValaExhc,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.521,0.12,147.84799999999998,0.0354,0.263,0.0,4,0.49700000000000005,7,195800,-6.945,0.18,0,audio_features,spotify:track:3GKKCjidbffsVOECWr4eHV,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.685,0.106,102.014,0.0457,0.00473,8.76e-06,4,0.7340000000000001,4,234356,-3.71,0.885,0,audio_features,spotify:track:4pVA0zv2M4lSN7w2hGq5wR,indie poptimism indietronica la pop
0.569,0.099,121.936,0.0584,0.0582,0.0,4,0.653,9,239520,-7.917000000000001,0.491,0,audio_features,spotify:track:1xV0oR5W2B7ra97ehvTeGs,belgian pop
0.435,0.161,127.11,0.29100000000000004,0.10400000000000001,0.0,4,0.493,6,188427,-10.158,0.418,0,audio_features,spotify:track:7n60awSOWpgzoojBnW4C2o,belgian pop
0.6970000000000001,0.0803,123.13600000000001,0.225,0.0968,0.0,4,0.723,0,204000,-8.687999999999999,0.792,0,audio_features,spotify:track:6br0wmEiw4isdD3GhQ57vx,belgian pop
0.759,0.255,86.037,0.124,0.0756,0.0,4,0.6940000000000001,2,175347,-5.231,0.777,0,audio_features,spotify:track:4cYFep5SECqb4EsSkF82e0,francoton french hip hop rap conscient
0.45799999999999996,0.856,110.00399999999999,0.0561,0.257,0.000638,4,0.74,3,530843,-10.455,0.27399999999999997,0,audio_features,spotify:track:5WoM2i48QDkHOLfKqrbeZL,belgian pop
0.7170000000000001,0.183,101.96799999999999,0.0378,0.0884,0.0,4,0.629,7,242693,-6.7139999999999995,0.315,0,audio_features,spotify:track:27qvbQ10N5uoqXvYT9MqZt,
0.851,0.308,127.954,0.12,0.00114,0.00193,4,0.68,11,175427,-7.665,0.593,0,audio_features,spotify:track:7fWWbkok99Tvh8aly2Buox,belgian pop
0.77,0.145,104.012,0.0311,0.0998,0.000177,4,0.67,1,219587,-6.869,0.547,1,audio_features,spotify:track:5wSQ9gboq58WPdZwOuf953,chanson french jazz nouvelle chanson francaise
0.6970000000000001,0.126,130.014,0.0539,0.138,0.000717,4,0.7240000000000001,11,194493,-6.593999999999999,0.961,0,audio_features,spotify:track:7ixCRBD0FZMRBeOBhTu2KD,french indie pop french indietronica nouvelle chanson francaise
0.639,0.0538,88.631,0.063,0.0706,0.0,4,0.595,7,174947,-7.433,0.488,0,audio_features,spotify:track:7fCYB4aKLTc8Yrrg491Ji6,variete francaise
0.738,0.218,86.86200000000001,0.105,0.0192,0.0,5,0.475,5,226880,-7.597,0.43,1,audio_features,spotify:track:5O5hJv98ck57p4zLAdphXA,deep tropical house french indie pop new french touch tropical house
0.784,0.152,147.91,0.0432,0.0122,0.0,4,0.525,7,183272,-4.147,0.557,0,audio_features,spotify:track:0xBIkG5w87D9BqtqnhoyHj,dance pop pop post-teen pop tropical house uk pop
0.59,0.113,133.934,0.0315,0.00223,1.07e-06,4,0.5670000000000001,9,243851,-5.314,0.405,0,audio_features,spotify:track:276CXzMvxmOi4fN4iBp74T,indie electropop indie poptimism vapor pop vapor soul
0.682,0.0872,112.05,0.191,0.207,0.0,4,0.8220000000000001,5,215520,-7.129,0.659,1,audio_features,spotify:track:4Ta17fnqdJ3oDSv6QuAaCr,dance pop electropop norwegian pop pop post-teen pop swedish pop tropical house
0.47200000000000003,0.139,127.48,0.059000000000000004,0.39399999999999996,0.0,5,0.531,0,183041,-7.347,0.445,0,audio_features,spotify:track:0beQOSJ5aUkQky6XYlC8m6,dance pop electropop norwegian pop pop post-teen pop swedish pop tropical house
0.75,0.396,146.22299999999998,0.0567,0.0125,0.0019199999999999998,4,0.402,0,190330,-6.607,0.502,1,audio_features,spotify:track:09rj7jigutgAkveJGpSDBT,dance pop electropop norwegian pop pop post-teen pop swedish pop tropical house
0.597,0.155,87.749,0.0309,0.285,0.0,4,0.758,0,181982,-5.564,0.679,1,audio_features,spotify:track:3eYWytXuX5jFZpbLVnE4es,
0.426,0.0857,111.15799999999999,0.0303,0.256,0.00218,4,0.34299999999999997,3,213350,-7.112,0.135,0,audio_features,spotify:track:4oxBuMPLQxQYVPYOdCOG77,irish indie
0.243,0.147,126.06299999999999,0.0316,0.8220000000000001,0.00225,4,0.494,5,268854,-9.083,0.0722,0,audio_features,spotify:track:4gVZhkcsZcwQ4mU1gEeXEO,australian alternative pop
0.6579999999999999,0.109,144.933,0.0457,0.449,0.368,4,0.586,10,217120,-9.71,0.276,0,audio_features,spotify:track:1rwvcsAKtqUK4aNffC0nvU,art pop indie r&b indie soul uk alternative pop
0.321,0.0884,70.142,0.32299999999999995,0.578,0.0,4,0.725,1,178640,-10.744000000000002,0.319,0,audio_features,spotify:track:14msK75pk3pA33pzPVNtBF,dance pop pop post-teen pop
0.545,0.583,115.025,0.0333,0.228,0.136,4,0.66,6,217043,-7.246,0.0985,1,audio_features,spotify:track:38EBXfkOKldgnRHzLxEljm,electropop indie poptimism indietronica tropical house vapor soul
0.889,0.733,134.88,0.0546,0.0947,1.62e-06,4,0.498,0,283360,-5.412999999999999,0.696,1,audio_features,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,alternative rock classic rock dance rock glam rock new wave permanent wave post-punk protopunk psychedelic rock punk rock
0.29,0.105,135.114,0.0298,0.9009999999999999,0.0,4,0.508,10,236525,-7.846,0.287,1,audio_features,spotify:track:1LxlsAn1gECKoqLtOslshm,neo mellow pop viral pop
0.33,0.138,109.859,0.0373,0.831,2.62e-06,4,0.509,3,277483,-9.107000000000001,0.128,1,audio_features,spotify:track:6P96iNvvhscQktBDFiF9a9,pop swedish pop
0.303,0.109,72.025,0.0659,0.217,0.000217,4,0.6709999999999999,1,235293,-10.873,0.306,0,audio_features,spotify:track:1F2VIrr9oh7MwkI3NyLtHJ,australian alternative pop australian r&b
0.904,0.264,138.091,0.0507,0.331,0.0,4,0.598,4,198075,-2.293,0.503,1,audio_features,spotify:track:3gicyfiEVMGONgzygpWjNT,dance pop edm electro house norwegian pop pop pop edm swedish pop tropical house
0.8240000000000001,0.318,113.014,0.0836,0.0909,0.0411,4,0.713,0,250548,-5.585,0.39799999999999996,1,audio_features,spotify:track:4Sd8YEW2FbCXvqTW3NV7N0,electropop uk alternative pop vapor soul
0.506,0.109,116.007,0.0317,0.0169,0.501,4,0.6509999999999999,8,250507,-9.658,0.272,0,audio_features,spotify:track:3BegwwMQBKnGnKZebkHGHj,electropop uk alternative pop vapor soul
0.47,0.0931,76.406,0.128,0.268,0.0109,3,0.47,2,210293,-10.682,0.0715,0,audio_features,spotify:track:5nqJAP3hKBH0nM33RLujvK,electropop uk alternative pop vapor soul
0.684,0.157,125.06,0.0512,0.121,0.00503,4,0.6609999999999999,6,199635,-6.611000000000001,0.371,1,audio_features,spotify:track:5boqkVlc0CWhfTjksnpc1X,edm electropop indie poptimism indietronica pop tropical house
0.7440000000000001,0.106,101.991,0.0458,0.27899999999999997,4.87e-06,4,0.603,0,209660,-5.724,0.605,1,audio_features,spotify:track:3AzvNvE3xpgelqmE5MRnbI,big room deep big room edm electro house future house house pop pop edm progressive electro house progressive house tropical house
0.642,0.0929,105.885,0.0334,0.13,0.157,4,0.617,8,194013,-8.624,0.221,1,audio_features,spotify:track:6A8dnC0xkiuWN4BshmTB2I,edm electropop indie poptimism indietronica pop tropical house
0.6,0.141,100.051,0.0288,0.21100000000000002,0.0,4,0.636,6,214827,-6.9639999999999995,0.47600000000000003,1,audio_features,spotify:track:4ODnJrz0C3AJ4DFv8YQhJ8,edm pop tropical house
0.8140000000000001,0.285,117.182,0.0438,0.0361,0.0,4,0.635,0,137052,-5.138,0.28800000000000003,1,audio_features,spotify:track:6OMkimjoNIgu1vLiXJgbOA,pop edm
0.575,0.252,117.999,0.0801,0.374,0.0,4,0.693,9,211362,-6.997999999999999,0.49200000000000005,1,audio_features,spotify:track:14sOS5L36385FJ3OL8hew4,edm pop tropical house
0.264,0.11,150.1,0.0372,0.265,0.00028900000000000003,4,0.5920000000000001,4,245667,-13.283,0.161,0,audio_features,spotify:track:6U0h8IG0EBpU2SiirhLV3m,
0.632,0.131,127.75399999999999,0.0632,0.0585,2.73e-06,4,0.662,3,210427,-5.4270000000000005,0.402,0,audio_features,spotify:track:45CPhDilfgK14IE7LbNvPh,dance pop pop
0.857,0.358,124.98700000000001,0.0366,0.0012,0.0,4,0.613,1,182000,-5.492000000000001,0.664,0,audio_features,spotify:track:56ZrTFkANjeAMiS14njg4E,dance pop pop
0.423,0.106,129.89,0.043,0.494,0.0,4,0.6659999999999999,0,205280,-8.012,0.154,1,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,dance pop pop
0.7120000000000001,0.172,92.186,0.0458,0.239,0.000302,4,0.599,7,223387,-7.316,0.721,1,audio_features,spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,dance pop pop
0.867,0.141,179.91099999999997,0.105,0.0161,0.0,3,0.395,0,254773,-5.805,0.557,1,audio_features,spotify:track:5YWHg9507fUXvtdSW3x6cF,dance pop pop
0.451,0.0688,138.024,0.038,0.0562,6.5000000000000004e-06,4,0.754,10,255413,-7.882000000000001,0.622,1,audio_features,spotify:track:554PnB96IltLzVlbinBstw,dance pop pop
0.321,0.109,107.47200000000001,0.0317,0.8,0.0,1,0.294,9,229147,-11.251,0.0669,1,audio_features,spotify:track:5O31BTWa4XNFtE3zVgeCoh,dance pop pop
0.506,0.691,127.84899999999999,0.0588,0.355,0.0,4,0.738,1,180467,-9.311,0.54,1,audio_features,spotify:track:6Xxvdy1m9TX9HTxOzQcfuV,dance pop pop
0.43700000000000006,0.105,166.882,0.0319,0.125,0.0,4,0.624,9,178000,-8.91,0.693,1,audio_features,spotify:track:52vpwwKa8qFP1WDIsky1xT,dance pop pop
0.237,0.114,111.81700000000001,0.0322,0.569,0.0,4,0.636,0,139827,-8.232999999999999,0.213,1,audio_features,spotify:track:6vIi1fDLoB0cXdUqcZ6QRi,dance pop pop
0.287,0.278,125.666,0.031,0.9390000000000001,8.97e-06,4,0.44,11,220347,-9.141,0.162,1,audio_features,spotify:track:66NNT1W5yyArVLuxOnc5Zi,
0.628,0.0617,97.012,0.0473,0.0212,0.0,4,0.716,5,195261,-6.231,0.688,0,audio_features,spotify:track:2xw9PXlt8IaCWZjfpJ2HPL,dance pop deep euro house deep house edm german dance pop tropical house
0.218,0.086,119.67299999999999,0.0349,0.894,0.0,4,0.5670000000000001,6,269627,-7.127000000000001,0.162,1,audio_features,spotify:track:536LtAJlONCorMQe539cKy,
0.662,0.111,90.01100000000001,0.0325,0.000479,0.0014199999999999998,4,0.634,6,210933,-7.542999999999999,0.244,1,audio_features,spotify:track:2bzitsPcImYC6DZWvvLCQi,modern rock rock
0.858,0.0578,99.928,0.0547,0.0035,0.0023899999999999998,4,0.47,8,154173,-5.686,0.397,1,audio_features,spotify:track:4BNBfgSjKSVTagFBvtst7s,folk-pop indie folk indie pop neo mellow new americana seattle indie stomp and holler
0.693,0.11,89.76899999999999,0.0396,0.0134,0.336,4,0.43799999999999994,9,248547,-7.678,0.184,0,audio_features,spotify:track:3SvIbcr7uvjRp5PuPN47eo,modern folk rock modern rock stomp and holler uk americana
0.843,0.106,173.827,0.121,0.0519,0.0,3,0.42,9,206960,-4.231,0.491,0,audio_features,spotify:track:7iM7Zkf3uFQWE4IbjwYoN0,folk-pop irish pop pop
0.48100000000000004,0.102,79.086,0.0289,0.142,1.15e-06,3,0.509,0,305093,-6.778,0.295,1,audio_features,spotify:track:6r64PMqq9VxnT0Xr3439uH,modern alternative rock modern rock pop pop rock rock stomp pop
0.604,0.0836,76.514,0.0434,0.0327,0.0,4,0.551,2,222173,-7.4479999999999995,0.18,1,audio_features,spotify:track:5rMea4Gu5db0qb1c6TfGIh,folk-pop irish pop pop
0.593,0.111,76.018,0.0252,0.055,0.0401,4,0.516,0,254840,-5.09,0.53,1,audio_features,spotify:track:3guDGLhRp45ZzWDP6nGKDL,irish singer-songwriter pop
0.429,0.138,158.931,0.0832,0.262,0.0008269999999999999,3,0.34600000000000003,8,260867,-12.187000000000001,0.0885,1,audio_features,spotify:track:6YaC65M3ujeROidG3b09J0,indie r&b
0.66,0.0943,143.554,0.0308,0.312,0.000307,4,0.38799999999999996,11,230507,-7.372000000000001,0.401,1,audio_features,spotify:track:429EttO8gs0bDo2SQfUNSm,folk-pop modern rock neo mellow pop pop rock
0.664,0.0901,155.125,0.121,0.0836,0.0,4,0.428,1,190400,-6.769,0.345,1,audio_features,spotify:track:15lxyyfUIcs7Ztuilbl01M,indie pop modern rock rock
0.27399999999999997,0.0658,84.54899999999999,0.0413,0.956,0.0112,4,0.368,1,270000,-14.878,0.0459,1,audio_features,spotify:track:3ORwo6sqsEbUoP3RN79nhe,folk-pop irish pop pop
0.41200000000000003,0.0939,137.916,0.0453,0.258,0.0,4,0.419,7,244054,-10.384,0.094,1,audio_features,spotify:track:3kWYYmYKM35SiZjlDLvkbC,pop uk pop
0.33799999999999997,0.124,120.436,0.035,0.515,9.26e-06,4,0.529,8,273880,-8.607999999999999,0.111,1,audio_features,spotify:track:2AwPXDmMeUJGt2Ro5Ea10G,icelandic indie icelandic rock modern alternative rock modern rock
0.6759999999999999,0.11699999999999999,142.929,0.0498,0.608,4.8599999999999995e-05,5,0.395,0,283467,-5.46,0.315,1,audio_features,spotify:track:0bkW98npv8EsWQ2fXFzK56,irish singer-songwriter pop
0.846,0.306,150.629,0.14,0.0193,5.55e-06,4,0.598,9,164417,-6.19,0.815,1,audio_features,spotify:track:3EMUi8cKpbGYB7SjOCXiHS,deep new americana indie folk indie pop indie rock modern folk rock modern rock new americana rock stomp and holler
0.787,0.13,111.09100000000001,0.0351,0.465,0.759,4,0.478,4,241706,-8.004,0.41600000000000004,1,audio_features,spotify:track:1rP0i0H2YuOFBpQ9WUZY4U,folk-pop indie folk indie pop neo mellow new americana seattle indie stomp and holler
0.418,0.11,132.404,0.0312,0.505,0.0041600000000000005,4,0.48,11,294000,-9.622,0.319,0,audio_features,spotify:track:5fQa04cwDF11Giq5N2tGdU,folk-pop irish pop pop
0.633,0.201,156.002,0.0509,0.245,0.0,4,0.485,1,222907,-6.59,0.29100000000000004,0,audio_features,spotify:track:7siD4wJRiNcC4680aiqOZg,indie pop modern rock rock
0.684,0.102,116.04799999999999,0.24600000000000002,0.0885,0.000824,4,0.9390000000000001,7,165390,-9.311,0.557,1,audio_features,spotify:track:2noogK5BqMh9oEOpNQlkLC,variete francaise
0.62,0.179,129.934,0.0929,0.0829,0.0,4,0.741,8,216347,-7.117999999999999,0.5710000000000001,1,audio_features,spotify:track:1uFrN9rPz3BuOZ9OSIYHno,variete francaise
0.691,0.16399999999999998,125.204,0.0428,0.0135,5.7499999999999995e-05,4,0.33299999999999996,6,165000,-5.224,0.341,0,audio_features,spotify:track:09QyGlxA0Ja6D1dGIjl55c,english indie rock modern alternative rock modern rock north east england indie rock
0.6859999999999999,0.14,94.806,0.11599999999999999,0.0404,0.0,4,0.5329999999999999,7,228333,-7.146,0.659,0,audio_features,spotify:track:3bq7OUp0fpAn6v4mr9LwjB,french indie pop french indietronica new french touch
0.878,0.08,109.984,0.0911,0.209,0.0581,4,0.7,0,242640,-7.556,0.858,1,audio_features,spotify:track:0r6QlADgLB3GWvr7joQcEU,french indie pop french indietronica new french touch
0.642,0.18899999999999997,135.048,0.0908,0.0862,0.0,4,0.588,1,191813,-7.669,0.564,0,audio_features,spotify:track:23nC4IKZ6dIy1woGy6kJNM,french indie pop french indietronica new french touch
0.787,0.0746,111.979,0.0827,0.0135,0.00103,4,0.6659999999999999,7,263480,-6.528,0.447,1,audio_features,spotify:track:5G7bIWVGc37gKwqr7UyAPt,french indie pop french indietronica new french touch
0.95,0.498,107.978,0.24100000000000002,0.0211,4.18e-05,4,0.336,0,232480,-7.263999999999999,0.29600000000000004,1,audio_features,spotify:track:5m5zBYqBL1Xc2CvSG5VKIv,french indie pop french indietronica new french touch
0.6609999999999999,0.08,150.043,0.0573,0.405,0.0,4,0.575,4,241520,-8.701,0.146,1,audio_features,spotify:track:1gDuC6uyAI8pw9pnEm97qk,french indie pop french indietronica new french touch
0.263,0.115,105.96,0.039,0.8370000000000001,0.0,4,0.597,2,200347,-10.550999999999998,0.264,0,audio_features,spotify:track:03xXHimO2olnu8ni3PaRn5,french indie pop french indietronica new french touch
0.6679999999999999,0.11599999999999999,80.033,0.0302,0.255,0.0,4,0.5660000000000001,8,242453,-4.801,0.517,1,audio_features,spotify:track:2O8G0PptQBZxHINoOdo3vH,french indie pop french indietronica new french touch
0.755,0.0951,145.003,0.0343,0.397,2.2800000000000002e-05,4,0.693,8,200787,-8.907,0.426,1,audio_features,spotify:track:05ugnLK2aV5n9NGLKyVvsV,french indie pop french indietronica new french touch
